glucan,xylan,lignin,ash,Volatiles  db,Ash  db,Carbon  db,Nitrogen  db,ADSCI-growing season,ADSCI-30 days prior to harvest,ADSCI-30 days prior to growing season end,Precip-growing season cm,Precip-30 days prior to harvest cm,Precip-30 days prior to growing season end cm,Accumlated Thermal Time-growing season C ,Accumlated Thermal Time-30 days prior to harvest C ,Accumlated Thermal Time-30 days prior to growing season end C ,0-10 Soil pH,0-10 Soil particulate organic matter ,0-10 Soil total organic carbon ,0-10 Total Soil nitrogen ,0-10 Soil Bulk Density gcm3,0-10 Soil P mgkg,0-10 Soil K mgkg,10-20 Soil pH,10-20 Soil particulate organic matter ,10-20 Soil total organic carbon ,10-20 Total Soil nitrogen ,10-20 Soil Bulk Density gcm3,10-20 Soil P mgkg,10-20 Soil K mgkg,20-30 Soil pH,20-30 Soil particulate organic matter ,20-30 Soil total organic carbon ,20-30 Total Soil nitrogen ,20-30 Soil Bulk Density gcm3,20-30 Soil P mgkg,20-30 Soil K mgkg,30-50 Soil pH,30-50 Soil particulate organic matter ,30-50 Soil total organic carbon ,30-50 Total Soil nitrogen ,30-50 Soil Bulk Density gcm3,30-50 Soil P mgkg,30-50 Soil K mgkg,50-100 Soil pH,50-100 Soil particulate organic matter ,50-100 Soil total organic carbon ,50-100 Total Soil nitrogen ,50-100 Soil Bulk Density gcm3,50-100 Soil P mgkg,50-100 Soil K mgkg,0-10 Site Sand ,0-10 Site Silt ,0-10 Site Clay ,0-10 Site pH,0-10 Site CEC cmol kg-1,0-10 Site SOM ,0-10 Site Soil total organic carbon ,0-10 Site Total Soil nitrogen ,0-10 Site Extractable P mg kg-1,0-10 Site Extractable K mg kg-1,0-10 Site Extractable Ca mg kg-1,0-10 Site Extractable Mg mg kg-1,0-10 Site Extractable S mg kg-1,0-10 Site BD g cm-3,10-20 Site Sand ,10-20 Site Silt ,10-20 Site Clay ,10-20 Site pH,10-20 Site CEC cmol kg-1,10-20 Site SOM ,10-20 Site Soil total organic carbon ,10-20 Site Total Soil nitrogen ,10-20 Site Extractable P mg kg-1,10-20 Site Extractable K mg kg-1,10-20 Site Extractable Ca mg kg-1,10-20 Site Extractable Mg mg kg-1,10-20 Site Extractable S mg kg-1,10-20 Site BD g cm-3,20-30 Site Sand ,20-30 Site Silt ,20-30 Site Clay ,20-30 Site pH,20-30 Site CEC cmol kg-1,20-30 Site SOM ,20-30 Site Soil total organic carbon ,20-30 Site Total Soil nitrogen ,20-30 Site Extractable P mg kg-1,20-30 Site Extractable K mg kg-1,20-30 Site Extractable Ca mg kg-1,20-30 Site Extractable Mg mg kg-1,20-30 Site Extractable S mg kg-1,20-30 Site BD g cm-3,30-50 Site Sand ,30-50 Site Silt ,30-50 Site Clay ,30-50 Site pH,30-50 Site CEC cmol kg-1,30-50 Site SOM ,30-50 Site Soil total organic carbon ,30-50 Site Total Soil nitrogen ,30-50 Site Extractable P mg kg-1,30-50 Site Extractable K mg kg-1,30-50 Site Extractable Ca mg kg-1,30-50 Site Extractable Mg mg kg-1,30-50 Site Extractable S mg kg-1,30-50 Site BD g cm-3,50-100 Site Sand ,50-100 Site Silt ,50-100 Site Clay ,50-100 Site pH,50-100 Site CEC cmol kg-1,50-100 Site SOM ,50-100 Site Soil total organic carbon ,50-100 Site Total Soil nitrogen ,50-100 Site Extractable P mg kg-1,50-100 Site Extractable K mg kg-1,50-100 Site Extractable Ca mg kg-1,50-100 Site Extractable Mg mg kg-1,50-100 Site Extractable S mg kg-1,50-100 Site BD g cm-3,Nitrogen Trt Categorical
38.11953027,23.36803074,22.74720526,3.286309908,84.21,1.22,48.04,0.03,3178.7,180.9,703.29,40.259,5.6896,8.2042,3620.833333,185.2777778,416.6666667,5,2.16667,0.11667,11.71,1.32,278.667,113,5.43333,2.06667,0.11667,10.7833,1.63,284.333,114.667,5.53333,2,0.1,11.0667,1.48333,264.667,115,5.43333,1.06667,0.03667,14.9767,1.55667,53.333,82,5.3,0.8,0.025,12.6667,0,15,95.333,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,-1
38.92041983,22.25307808,22.36789012,3.220939947,84.21,1.33,48.69,0.21,3178.7,180.9,703.29,40.259,5.6896,8.2042,3620.833333,185.2777778,416.6666667,5.3,1.63333,0.09,11.3667,1.56,224.333,123,5.56667,1.96667,0.07667,11.4633,1.58,223.333,103.333,5.66667,1.43333,0.08,11.5767,1.59667,208.333,101.333,5.6,0.9,0.025,16.1333,1.73,32.333,67.667,5.56667,0.63333,0.025,12.4,0,12,70.333,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,-1
41.91626988,19.57183709,21.98346468,2.199722147,84.77,0.97,49.05,0.22,3178.7,180.9,703.29,40.259,5.6896,8.2042,3620.833333,185.2777778,416.6666667,5.66667,1.43333,0.06667,11.0467,1.68333,186,75.667,5.6,1.36667,0.07,12.4467,1.63,161.667,60.667,5.8,1.4,0.05167,16.8533,1.76,143.333,59,5.55,1.3,0.025,19.2,1.75,55,62,5.6,0.85,0.025,6.6,0,13.5,54,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,0
41.05300418,20.94837212,22.31680964,1.795037042,84.99,0.72,49.47,0.33,3178.7,180.9,703.29,40.259,5.6896,8.2042,3620.833333,185.2777778,416.6666667,4.9,2.23333,0.12,10.23,1.32,250.667,126,5.06667,2.43333,0.12,10.1167,1.56333,278,109,5.2,2.2,0.12,10.35,1.51667,262.667,102.667,5.33333,1.06667,0.025,17.7333,1.62,44.333,70,5.03333,0.7,0.025,5.7333,0,13.333,75,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,0
40.85088802,21.00666473,21.97036928,2.359830372,84.36,1.33,48.63,0.19,3178.7,180.9,703.29,40.259,5.6896,8.2042,3620.833333,185.2777778,416.6666667,5.46667,2.06667,0.13333,10.99,1.37333,227.667,130.667,5.7,2.1,0.12667,10.6667,1.37,218.667,98.333,5.53333,1.93333,0.11667,10.2,1.61,194.667,104,5.36667,1.1,0.04833,12.0867,1.74667,45,83.667,5.3,0.56667,0.025,7.2,0,17.333,68.667,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,0
40.73955605,20.744749,22.56385581,2.718616033,84.36,1.02,48.95,0.22,3178.7,180.9,703.29,40.259,5.6896,8.2042,3620.833333,185.2777778,416.6666667,5.26667,2.63333,0.14,10.0167,1.14333,220.667,135,5.23333,2.66667,0.16667,9.9067,1.43333,218.333,96,5.36667,2.13333,0.11,10.0167,1.54667,154.667,90,5.4,1.2,0.045,11.3433,1.74333,37.667,67.667,5.3,1,0.025,11.2,0,21.333,64,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,0
41.52536091,20.30056838,22.9616845,1.695458662,84.21,1.81,48.43,0.12,3178.7,180.9,703.29,40.259,5.6896,8.2042,3620.833333,185.2777778,416.6666667,5.43333,2.3,0.12,10.8733,1.08667,190.333,132,5.46667,2.43333,0.13,10.44,1.45,197,99.667,5.63333,2.33333,0.12,10.4467,1.50667,185.333,111,5.66667,0.93333,0.025,14.8,1.73,32,64.667,5.43333,0.63333,0.025,9.6,0,12.333,66,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,1
39.47102878,21.0142619,22.62848279,2.492827006,84.2,1.69,48.25,0.18,3178.7,180.9,703.29,40.259,5.6896,8.2042,3620.833333,185.2777778,416.6666667,5.6,1.46667,0.07,11.79,1.805,247.333,63,5.7,1.6,0.08,11.66,0,260,69,5.5,1.46667,0.06667,11.79,1.78,257,59.333,5.43333,0.9,0.04667,15.3033,0,59.667,50.333,5.2,0.8,0.025,11.6,0,13,46,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,1
39.76802205,20.73564057,22.96856196,2.970445152,84.41,1.03,49,0.24,3178.7,180.9,703.29,40.259,5.6896,8.2042,3620.833333,185.2777778,416.6666667,5.16667,2.2,0.14,9.75,1.07667,224.333,123.667,5.4,2.16667,0.13,9.7867,1.56,192,100.667,5.2,2.46667,0.15,10.1333,1.42,220.667,96,5.53333,1.13333,0.04833,14.0367,1.61333,58.667,80.333,5.26667,0.8,0.025,8.5333,0,19,80.333,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,1
39.93791563,21.01495393,23.14541385,2.523161092,85.14,0.61,49.63,0.33,3178.7,180.9,703.29,40.259,5.6896,8.2042,3620.833333,185.2777778,416.6666667,5.43333,2.36667,0.13667,11.2333,1.41667,203.667,142,5.46667,2.53333,0.15,10.1867,1.54667,203.667,102.667,5.6,2.03333,0.11333,10.9333,1.62,155.333,90,5.5,0.96667,0.025,19.2,1.68667,23.333,60,5.36667,0.63333,0.025,12.6667,0,7.667,59,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,1
39.6,21.15,22.7,1.45,86.65,0,49.13,0.22,881.71,0,0,56.5912,5.207,7.5692,3411.111111,160.2777778,495.8333333,5,2.16667,0.11667,11.71,1.32,278.667,113,5.43333,2.06667,0.11667,10.7833,1.63,284.333,114.667,5.53333,2,0.1,11.0667,1.48333,264.667,115,5.43333,1.06667,0.03667,14.9767,1.55667,53.333,82,5.3,0.8,0.025,12.6667,0,15,95.333,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,-1
38.1,21.4,21.95,2.45,86.15,0.09,49.1,0.34,881.71,0,0,56.5912,5.207,7.5692,3411.111111,160.2777778,495.8333333,4.9,2.23333,0.12,10.23,1.32,250.667,126,5.06667,2.43333,0.12,10.1167,1.56333,278,109,5.2,2.2,0.12,10.35,1.51667,262.667,102.667,5.33333,1.06667,0.025,17.7333,1.62,44.333,70,5.03333,0.7,0.025,5.7333,0,13.333,75,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,0
39.3,20.05,22.65,2.15,86.25,0,49.22,0.26,881.71,0,0,56.5912,5.207,7.5692,3411.111111,160.2777778,495.8333333,5.16667,2.2,0.14,9.75,1.07667,224.333,123.667,5.4,2.16667,0.13,9.7867,1.56,192,100.667,5.2,2.46667,0.15,10.1333,1.42,220.667,96,5.53333,1.13333,0.04833,14.0367,1.61333,58.667,80.333,5.26667,0.8,0.025,8.5333,0,19,80.333,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,1
39.05,20.45,22.6,2.25,86.76,0,49.73,0.28,881.71,0,0,56.5912,5.207,7.5692,3411.111111,160.2777778,495.8333333,5.26667,2.63333,0.14,10.0167,1.14333,220.667,135,5.23333,2.66667,0.16667,9.9067,1.43333,218.333,96,5.36667,2.13333,0.11,10.0167,1.54667,154.667,90,5.4,1.2,0.045,11.3433,1.74333,37.667,67.667,5.3,1,0.025,11.2,0,21.333,64,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,0
38.9,21.45,23.15,2.7,85.55,0.84,48.23,0.07,881.71,0,0,56.5912,5.207,7.5692,3411.111111,160.2777778,495.8333333,5.16667,2.56667,0.14333,9.7567,1.05,177.667,141.667,5.66667,2.76667,0.16333,9.7867,1.45,190.667,113.667,5.56667,2.46667,0.12667,10.3767,1.49667,163.333,101.667,5.7,1.23333,0.03333,16.6667,1.66333,27,71.667,5.5,1.06667,0.025,15.4667,0,17,61,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,-1
39.85,22.1,22.85,0.9,87.01,0,49.48,0.18,881.71,0,0,56.5912,5.207,7.5692,3411.111111,160.2777778,495.8333333,5.36667,1.73333,0.1,11.1367,1.32,199.333,119.667,5.46667,1.83333,0.09667,10.7133,1.56,218.667,74,5.5,1.86667,0.11,11.5467,1.69,217,72.667,5.5,1.06667,0.04167,12.3333,1.71333,56.667,68.667,5.6,0.66667,0.025,4,0,13,76.333,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,-1
39.8,22.05,23,1.3,87.21,0,49.28,0.07,175.94,0,175.94,69.7992,6.5024,1.8796,3328.333333,-47.22222222,470,5,2.16667,0.11667,11.71,1.32,278.667,113,5.43333,2.06667,0.11667,10.7833,1.63,284.333,114.667,5.53333,2,0.1,11.0667,1.48333,264.667,115,5.43333,1.06667,0.03667,14.9767,1.55667,53.333,82,5.3,0.8,0.025,12.6667,0,15,95.333,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,-1
42.55,19.65,23.45,0.2,86.86,0,49.33,0.1,175.94,0,175.94,69.7992,6.5024,1.8796,3328.333333,-47.22222222,470,4.9,2.23333,0.12,10.23,1.32,250.667,126,5.06667,2.43333,0.12,10.1167,1.56333,278,109,5.2,2.2,0.12,10.35,1.51667,262.667,102.667,5.33333,1.06667,0.025,17.7333,1.62,44.333,70,5.03333,0.7,0.025,5.7333,0,13.333,75,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,0
41.85,19.7,22.85,0.5,86.97,0,50.03,0.2,175.94,0,175.94,69.7992,6.5024,1.8796,3328.333333,-47.22222222,470,5.43333,2.3,0.12,10.8733,1.08667,190.333,132,5.46667,2.43333,0.13,10.44,1.45,197,99.667,5.63333,2.33333,0.12,10.4467,1.50667,185.333,111,5.66667,0.93333,0.025,14.8,1.73,32,64.667,5.43333,0.63333,0.025,9.6,0,12.333,66,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,1
41.45,20.3,22.9,1,86.53,0,49.66,0.18,175.94,0,175.94,69.7992,6.5024,1.8796,3328.333333,-47.22222222,470,5.16667,2.2,0.14,9.75,1.07667,224.333,123.667,5.4,2.16667,0.13,9.7867,1.56,192,100.667,5.2,2.46667,0.15,10.1333,1.42,220.667,96,5.53333,1.13333,0.04833,14.0367,1.61333,58.667,80.333,5.26667,0.8,0.025,8.5333,0,19,80.333,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,1
40.05,23,23.25,2.05,86.74,0,49.63,0.16,175.94,0,175.94,69.7992,6.5024,1.8796,3328.333333,-47.22222222,470,5.16667,2.56667,0.14333,9.7567,1.05,177.667,141.667,5.66667,2.76667,0.16333,9.7867,1.45,190.667,113.667,5.56667,2.46667,0.12667,10.3767,1.49667,163.333,101.667,5.7,1.23333,0.03333,16.6667,1.66333,27,71.667,5.5,1.06667,0.025,15.4667,0,17,61,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,-1
41.45,19.65,23.55,1.5,87.28,0,49.98,0.06,175.94,0,175.94,69.7992,6.5024,1.8796,3328.333333,-47.22222222,470,5.43333,2.36667,0.13667,11.2333,1.41667,203.667,142,5.46667,2.53333,0.15,10.1867,1.54667,203.667,102.667,5.6,2.03333,0.11333,10.9333,1.62,155.333,90,5.5,0.96667,0.025,19.2,1.68667,23.333,60,5.36667,0.63333,0.025,12.6667,0,7.667,59,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,1
40.1,21.2,23.15,1.15,87.33,0,49.54,0.11,175.94,0,175.94,69.7992,6.5024,1.8796,3328.333333,-47.22222222,470,5.46667,2.06667,0.13333,10.99,1.37333,227.667,130.667,5.7,2.1,0.12667,10.6667,1.37,218.667,98.333,5.53333,1.93333,0.11667,10.2,1.61,194.667,104,5.36667,1.1,0.04833,12.0867,1.74667,45,83.667,5.3,0.56667,0.025,7.2,0,17.333,68.667,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,0
40.55,22.95,23.15,1,86.74,0,48.78,0.03,175.94,0,175.94,69.7992,6.5024,1.8796,3328.333333,-47.22222222,470,5.36667,1.73333,0.1,11.1367,1.32,199.333,119.667,5.46667,1.83333,0.09667,10.7133,1.56,218.667,74,5.5,1.86667,0.11,11.5467,1.69,217,72.667,5.5,1.06667,0.04167,12.3333,1.71333,56.667,68.667,5.6,0.66667,0.025,4,0,13,76.333,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,-1
38.8,21.95,22.55,2.9,85.99,0.32,48.92,0.17,1.92,1.6,1.6,63.627,11.5062,8.0264,3419.722222,155,477.2222222,5,2.16667,0.11667,11.71,1.32,278.667,113,5.43333,2.06667,0.11667,10.7833,1.63,284.333,114.667,5.53333,2,0.1,11.0667,1.48333,264.667,115,5.43333,1.06667,0.03667,14.9767,1.55667,53.333,82,5.3,0.8,0.025,12.6667,0,15,95.333,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,-1
41,20.8,23.15,1.05,86.64,0,49.38,0.12,1.92,1.6,1.6,63.627,11.5062,8.0264,3419.722222,155,477.2222222,5.16667,2.2,0.14,9.75,1.07667,224.333,123.667,5.4,2.16667,0.13,9.7867,1.56,192,100.667,5.2,2.46667,0.15,10.1333,1.42,220.667,96,5.53333,1.13333,0.04833,14.0367,1.61333,58.667,80.333,5.26667,0.8,0.025,8.5333,0,19,80.333,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,1
39.95,21.9,23.5,1.9,87.12,0,49.62,0.11,1.92,1.6,1.6,63.627,11.5062,8.0264,3419.722222,155,477.2222222,5.26667,2.63333,0.14,10.0167,1.14333,220.667,135,5.23333,2.66667,0.16667,9.9067,1.43333,218.333,96,5.36667,2.13333,0.11,10.0167,1.54667,154.667,90,5.4,1.2,0.045,11.3433,1.74333,37.667,67.667,5.3,1,0.025,11.2,0,21.333,64,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,0
39.2,22.2,23.35,2.4,85.87,0.52,48.5,0,1.92,1.6,1.6,63.627,11.5062,8.0264,3419.722222,155,477.2222222,5.16667,2.56667,0.14333,9.7567,1.05,177.667,141.667,5.66667,2.76667,0.16333,9.7867,1.45,190.667,113.667,5.56667,2.46667,0.12667,10.3767,1.49667,163.333,101.667,5.7,1.23333,0.03333,16.6667,1.66333,27,71.667,5.5,1.06667,0.025,15.4667,0,17,61,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,-1
